user_id,campaign_id,click_time,ad_impressions,ad_clicks,ad_spend,engagement_duration
304,52,2023-03-12,97,4,7.15,18
224,35,2023-04-01,98,5,10.81,49
84,19,2023-11-05,113,6,13.75,4
483,62,2023-06-21,112,7,6.33,47
263,76,2023-02-08,88,2,2.35,41
231,7,2023-12-29,85,5,3.68,2
452,34,2023-07-07,88,7,17.95,142
137,17,2023-02-23,102,4,6.22,10
422,71,2023-06-27,97,4,5.46,66
349,38,2023-07-10,105,3,4.43,0
249,6,2023-06-13,108,6,13.49,13
223,100,2023-09-16,104,3,6.01,19
65,1,2023-10-23,96,3,8.5,6
73,17,2023-07-07,85,2,1.64,6
255,1,2023-12-30,95,7,11.78,76
295,3,2023-01-26,99,3,1.89,2
33,81,2023-07-24,92,3,2.48,39
113,91,2023-06-25,106,2,5.26,1
210,36,2023-01-28,103,4,11.11,1
236,22,2023-04-19,110,6,17.8,26
424,18,2023-05-23,109,7,16.82,120
434,61,2023-04-01,119,6,16.67,30
258,21,2023-10-14,99,4,8.65,30
313,42,2023-05-24,98,5,14.02,17
3,8,2023-02-15,118,9,22.19,146
249,67,2023-11-30,109,8,17.39,7
485,67,2023-04-04,76,5,10.23,18
83,89,2023-05-15,88,10,26.99,18
368,58,2023-05-04,103,3,8.92,8
47,18,2023-08-03,100,3,3.17,3
38,50,2023-10-05,97,8,18.29,91
474,99,2023-07-11,112,4,8.15,4
4,62,2023-02-03,87,5,4.46,10
31,45,2023-10-15,81,9,21.15,83
329,90,2023-01-31,99,6,6.85,14
47,15,2023-10-22,106,5,14.52,18
191,1,2023-11-09,86,6,11.07,41
92,60,2023-02-25,101,4,4.01,6
418,85,2023-02-14,98,7,6.36,28
162,24,2023-08-07,97,6,7.19,75
42,96,2023-01-23,119,7,4.08,1
381,47,2023-04-27,95,7,18.74,0
485,57,2023-01-28,110,6,10.2,3
421,73,2023-03-11,92,7,17.55,23
103,6,2023-01-17,109,6,6.3,12
237,10,2023-08-09,89,2,4.8,0
304,41,2023-12-15,97,7,16.64,11
8,1,2023-09-05,104,6,9.54,22
132,90,2023-12-01,91,5,3.57,40
45,65,2023-10-21,98,6,14.6,127
403,40,2023-10-15,89,2,5.4,7
365,42,2023-12-24,101,4,2.36,37
151,30,2023-11-27,85,3,5.64,1
73,73,2023-09-25,103,10,27.49,41
240,53,2023-10-31,109,6,9.05,12
285,74,2023-04-20,107,5,7.09,51
443,53,2023-06-26,89,7,3.77,103
68,77,2023-05-12,115,7,20.84,28
143,61,2023-03-01,84,2,2.29,20
212,94,2023-02-15,92,4,9.6,5
492,80,2023-09-21,98,3,3.86,5
474,19,2023-08-31,124,6,10.55,166
104,40,2023-10-03,104,4,6.72,4
43,28,2023-02-06,105,7,7.23,18
19,34,2023-06-20,99,2,2.59,7
24,20,2023-06-30,104,5,9.29,17
397,72,2023-12-06,84,3,5.5,21
313,52,2023-04-24,102,3,1.78,8
351,24,2023-02-05,98,6,8.8,33
240,38,2023-04-20,104,8,4.32,2
498,94,2023-07-04,107,11,11.45,11
225,33,2023-09-26,102,4,11.21,0
392,31,2023-06-22,101,4,4.48,2
447,20,2023-08-04,105,2,1.07,9
272,8,2023-07-27,107,5,7.31,4
442,35,2023-10-07,108,4,8.71,0
223,5,2023-08-08,78,3,2.09,17
230,25,2023-10-29,103,7,8.52,39
281,29,2023-05-09,107,9,12.15,56
457,39,2023-10-05,108,3,3.57,4
258,25,2023-10-08,100,5,6.1,0
156,23,2023-06-12,96,6,3.43,8
410,30,2023-07-15,109,3,6.33,50
472,81,2023-06-02,114,6,7.79,13
208,18,2023-10-04,95,3,4.34,8
25,43,2023-06-21,97,3,5.24,21
28,58,2023-08-16,102,6,12.99,8
475,36,2023-12-27,85,4,3.77,6
26,51,2023-07-04,108,9,14.96,2
230,80,2023-06-21,106,4,3.97,7
181,11,2023-07-06,111,3,5.9,15
492,51,2023-03-23,114,2,5.33,0
106,73,2023-04-04,88,3,7.52,17
374,2,2023-11-01,97,5,13.35,93
18,70,2023-06-20,96,7,6.03,34
462,99,2023-06-16,89,7,17.32,29
55,6,2023-09-10,110,4,4.09,29
323,90,2023-06-08,114,10,23.2,41
375,4,2023-12-08,103,2,1.84,3
308,14,2023-04-30,96,5,8.42,44
52,11,2023-02-21,101,1,0.53,4
237,100,2023-09-17,82,5,8.22,30
482,50,2023-02-18,102,1,1.01,3
308,88,2023-01-10,101,4,7.2,10
73,43,2023-06-01,106,5,7.82,30
361,57,2023-12-16,102,5,9.68,3
200,7,2023-12-18,111,7,11.02,0
360,23,2023-03-28,97,4,5.21,4
325,4,2023-07-27,86,6,6.97,20
368,80,2023-07-09,99,4,3.86,41
471,30,2023-06-11,111,7,12.22,3
419,35,2023-12-24,111,7,12.73,41
482,11,2023-12-16,99,1,0.6,11
91,1,2023-02-12,108,5,8.25,19
342,18,2023-04-04,92,7,19.38,25
225,41,2023-10-17,97,6,16.01,31
183,8,2023-01-06,114,7,5.05,48
81,54,2023-12-25,104,6,5.19,4
471,7,2023-02-10,88,2,1.63,2
164,15,2023-06-22,103,10,7.99,100
110,93,2023-04-04,97,4,3.25,13
465,45,2023-12-02,104,8,18.79,7
352,88,2023-10-29,105,6,16.48,31
133,57,2023-11-21,120,3,1.59,7
456,80,2023-06-23,113,7,11.83,47
17,57,2023-05-25,89,3,5.61,5
23,64,2023-02-21,110,6,17.23,28
392,57,2023-12-27,92,1,1.14,2
98,17,2023-08-26,90,5,7.58,8
305,71,2023-01-26,98,3,4.13,13
477,46,2023-12-29,104,9,10.39,56
381,76,2023-12-12,83,4,7.69,4
188,83,2023-01-15,98,6,6.56,13
468,30,2023-12-08,87,6,10.65,47
385,9,2023-01-25,108,5,14.14,21
5,51,2023-05-28,99,2,4.28,1
491,87,2023-11-15,110,5,10.76,37
111,39,2023-01-07,99,4,10.92,17
105,89,2023-10-24,98,4,10.68,11
61,1,2023-05-23,98,4,6.92,9
179,17,2023-01-17,116,8,17.74,9
450,28,2023-08-08,113,5,5.49,19
24,65,2023-11-10,94,8,18.18,17
358,98,2023-05-26,103,4,3.18,2
33,10,2023-10-05,100,6,9.81,39
154,81,2023-11-11,104,3,3.84,6
466,13,2023-04-24,110,4,2.55,29
335,44,2023-11-12,97,2,1.06,5
316,23,2023-10-07,95,9,9.15,12
184,45,2023-05-05,95,6,8.28,3
466,48,2023-12-18,107,4,3.37,15
291,44,2023-03-17,91,6,6.29,49
24,47,2023-07-18,105,5,10.18,5
37,5,2023-01-31,88,5,8.31,1
209,63,2023-10-19,118,6,12.65,15
482,74,2023-01-07,107,8,18.35,33
330,3,2023-07-23,78,5,14.02,14
293,55,2023-10-08,90,4,7.58,53
31,10,2023-10-07,100,5,6.57,37
199,92,2023-08-13,99,8,11.25,181
245,34,2023-01-23,88,1,1.03,5
399,90,2023-05-04,76,3,5.82,0
246,65,2023-05-17,99,4,2.68,18
356,88,2023-03-06,103,6,6.12,34
367,28,2023-12-06,89,2,5.1,7
100,73,2023-05-28,103,5,6.36,1
158,75,2023-12-24,101,9,12.7,110
494,48,2023-04-26,112,7,15.76,35
11,1,,89,0,0.0,0
252,59,2023-07-13,93,4,6.86,0
389,21,2023-06-21,97,3,3.39,0
168,2,2023-04-22,99,5,8.28,50
83,82,2023-06-28,113,5,9.86,5
425,2,2023-02-07,92,5,6.45,36
253,28,2023-07-14,108,5,10.81,10
161,33,2023-03-08,104,4,5.11,54
461,51,2023-04-05,111,6,3.84,31
147,14,2023-08-24,95,7,4.3,32
276,33,2023-04-05,102,6,11.32,43
299,8,2023-11-18,86,11,24.46,63
96,85,2023-10-21,94,8,6.11,196
360,100,2023-03-18,87,3,5.34,23
113,29,2023-06-07,106,3,3.8,15
170,13,2023-02-05,100,3,7.81,2
8,95,2023-01-17,95,6,6.99,88
293,6,2023-11-26,106,7,15.69,48
459,54,2023-12-13,117,5,12.38,29
24,46,2023-05-06,102,8,14.26,39
3,82,2023-10-04,97,4,10.11,2
285,53,2023-09-19,106,6,10.97,4
130,32,2023-01-08,99,6,7.5,86
78,15,2023-02-15,109,6,9.4,3
197,51,2023-08-16,110,5,11.28,67
113,18,2023-11-12,80,4,9.79,50
475,1,2023-05-25,88,2,4.82,3
459,87,2023-06-21,102,3,3.74,1
491,59,2023-06-21,100,7,4.72,11
387,73,2023-10-12,108,3,4.44,4
405,70,2023-08-19,94,7,16.03,13
166,73,2023-04-06,93,4,11.01,2
45,22,2023-10-31,107,7,12.99,34
378,76,2023-08-05,127,3,4.45,9
160,22,2023-07-22,90,1,2.41,3
24,30,2023-05-04,112,7,12.05,33
215,86,2023-04-02,96,8,20.72,14
409,2,2023-12-22,125,6,14.33,11
73,59,2023-07-09,95,4,3.24,0
182,67,2023-04-06,117,3,7.19,5
40,33,2023-08-25,117,9,24.54,45
238,4,2023-12-22,101,3,6.05,25
306,17,2023-01-01,106,4,7.46,19
465,57,2023-02-28,82,5,4.77,7
47,45,2023-03-24,93,4,7.31,25
116,92,2023-10-09,96,6,13.01,9
4,24,2023-04-07,106,6,17.08,5
221,90,2023-03-28,101,3,7.14,30
51,83,2023-11-08,110,7,10.73,10
372,85,2023-03-29,98,3,7.25,1
35,46,2023-09-26,82,6,15.29,19
403,16,2023-09-25,103,3,3.64,5
294,63,2023-01-03,96,3,4.16,7
352,47,2023-10-17,100,7,18.56,9
49,56,2023-02-24,86,7,4.12,0
396,15,2023-09-15,90,9,21.38,38
224,28,2023-10-02,106,6,7.82,7
191,43,2023-10-09,92,6,11.73,1
282,11,2023-10-29,73,2,3.02,0
451,41,2023-10-19,107,4,7.63,2
384,60,2023-12-20,97,6,4.56,56
499,61,2023-03-27,105,6,5.59,23
361,89,2023-02-18,103,2,2.87,27
196,72,,91,0,0.0,0
23,91,2023-01-26,108,5,4.14,6
385,99,2023-06-23,100,3,4.45,18
470,31,2023-09-03,86,3,4.34,25
274,98,2023-12-25,118,7,15.34,64
310,28,2023-02-04,115,11,32.2,38
281,49,2023-11-08,101,4,8.62,14
483,20,2023-09-18,120,8,11.72,35
466,75,2023-09-03,100,5,13.17,28
461,23,2023-09-18,97,9,6.31,22
142,43,2023-06-09,113,9,5.4,89
444,7,2023-12-03,109,6,3.78,23
50,66,2023-03-12,97,6,11.94,10
87,93,2023-09-02,103,1,1.5,7
84,1,2023-01-28,111,8,6.52,133
91,71,2023-04-20,117,2,3.27,1
315,38,2023-10-02,104,5,5.07,5
66,81,2023-04-28,92,6,7.6,35
70,85,2023-03-21,104,4,7.67,50
31,33,2023-02-15,97,6,15.05,77
143,36,2023-09-07,100,6,4.88,16
143,84,2023-04-19,104,6,5.9,119
375,17,2023-09-26,89,5,13.87,20
383,15,2023-02-03,103,2,4.41,4
216,47,2023-10-23,119,5,8.81,16
309,91,2023-04-11,97,3,7.66,8
359,2,2023-12-11,102,5,11.31,24
65,95,2023-11-18,93,3,5.92,8
377,2,2023-03-07,93,3,8.97,9
19,82,2023-04-17,83,3,3.93,1
26,36,2023-12-23,98,6,5.94,73
77,29,2023-03-09,100,2,3.8,4
67,92,2023-08-13,104,6,3.25,36
255,46,2023-03-07,89,1,1.28,3
357,14,2023-05-05,95,5,14.5,11
191,92,2023-04-10,107,4,9.54,9
22,100,2023-03-08,87,6,5.79,1
258,12,2023-08-02,100,6,4.61,4
172,7,2023-07-28,97,7,13.75,81
130,51,2023-04-11,91,5,11.57,111
2,88,2023-01-30,99,7,6.59,1
177,92,2023-11-01,98,4,11.86,8
119,57,2023-08-22,106,4,4.43,16
236,46,2023-07-23,91,5,7.77,0
463,75,2023-02-19,111,5,13.53,5
313,69,2023-04-25,96,4,11.98,12
68,99,2023-02-06,78,4,7.5,82
351,3,2023-11-30,103,3,2.3,13
83,77,2023-02-15,113,5,9.73,15
213,88,2023-12-18,88,4,5.99,16
381,10,2023-08-29,92,5,5.33,34
153,49,2023-11-08,101,7,12.15,7
21,21,2023-10-26,107,6,4.61,29
384,68,2023-04-22,96,10,15.81,56
62,4,2023-05-15,104,7,9.16,56
127,95,2023-10-05,103,4,9.32,15
421,36,2023-02-04,105,7,9.11,33
318,50,2023-07-20,86,5,5.93,53
84,20,2023-10-18,105,5,2.92,21
42,26,2023-03-02,95,6,13.51,0
215,63,2023-01-08,108,6,7.47,16
257,8,2023-07-07,106,5,11.14,7
208,72,2023-07-08,111,7,11.85,9
497,54,2023-07-21,98,4,4.12,28
236,97,2023-01-21,75,4,2.81,3
197,30,2023-12-25,110,9,7.02,128
202,20,2023-02-13,96,6,17.4,60
293,66,2023-07-21,114,8,19.14,7
186,47,2023-01-31,104,8,5.32,173
156,75,2023-05-27,97,8,4.91,25
399,98,2023-05-11,108,5,11.26,75
154,84,2023-01-19,85,4,6.18,10
226,56,2023-07-20,94,7,6.32,8
101,88,2023-06-06,105,6,7.72,13
310,99,2023-04-07,97,7,20.06,27
368,29,2023-10-18,102,6,11.76,1
214,45,2023-01-05,90,3,6.44,39
155,83,2023-11-06,108,5,7.33,22
193,22,2023-08-21,96,5,7.38,0
98,17,2023-03-28,100,1,1.06,0
198,18,2023-08-11,122,2,4.3,2
452,16,2023-02-15,102,10,29.26,53
152,19,2023-05-11,106,10,15.59,13
111,53,2023-12-07,86,5,5.56,26
71,95,2023-06-25,96,5,10.28,20
482,84,2023-10-12,114,2,4.51,14
357,42,2023-05-17,98,4,4.34,48
345,20,2023-02-21,94,6,3.33,1
348,66,2023-09-20,95,3,1.51,5
326,6,2023-10-01,84,3,2.46,18
377,64,2023-11-01,92,5,13.73,2
487,88,2023-11-13,91,6,5.88,3
51,95,2023-11-15,112,8,23.22,9
477,53,2023-03-17,111,7,10.63,2
328,31,2023-06-09,106,9,13.9,3
465,92,2023-02-13,91,3,7.92,2
337,77,2023-10-20,99,2,2.52,24
350,49,2023-05-15,103,7,12.66,65
113,26,2023-10-14,104,3,8.54,23
174,31,2023-03-10,92,4,8.6,101
369,37,2023-08-24,82,4,4.69,16
499,24,2023-07-07,111,2,4.16,13
342,8,2023-07-06,124,9,15.35,12
273,31,2023-04-26,127,8,19.7,22
126,34,2023-04-14,106,3,7.2,39
487,5,2023-12-20,98,6,5.79,69
124,10,2023-02-10,103,6,10.67,80
362,47,2023-12-09,98,3,8.61,3
271,64,2023-07-27,90,4,4.74,27
15,48,2023-05-17,94,3,3.22,24
190,60,2023-07-19,96,9,8.49,7
470,89,2023-10-16,96,3,7.85,2
346,35,2023-09-13,86,4,3.57,17
170,59,2023-07-25,75,4,11.57,7
301,92,2023-05-18,108,5,5.29,16
370,99,2023-11-22,98,8,15.64,7
172,26,2023-07-04,102,2,3.17,0
496,31,2023-08-12,92,9,8.3,7
190,73,2023-08-30,108,5,2.59,13
439,35,2023-07-21,102,4,9.88,13
198,94,2023-11-01,104,8,11.26,26
398,65,2023-07-15,96,8,8.49,55
493,9,2023-08-09,85,6,4.97,5
107,36,2023-03-06,103,3,2.36,1
41,23,2023-06-25,121,6,16.81,29
147,48,2023-01-12,115,5,5.61,17
275,90,2023-01-05,92,5,7.51,32
294,43,2023-11-13,85,5,10.38,1
470,40,2023-09-18,103,5,6.52,0
45,44,2023-04-05,98,4,8.12,7
390,52,2023-11-02,93,5,9.59,53
74,42,2023-07-10,108,6,9.27,13
295,49,2023-07-23,125,8,23.34,6
155,58,2023-04-04,79,1,0.79,23
58,31,2023-01-07,108,6,5.32,14
233,36,2023-03-11,95,2,1.52,9
123,48,2023-10-29,104,3,8.15,0
61,35,2023-04-03,107,6,12.95,48
198,16,2023-05-27,97,7,11.27,65
27,86,2023-05-16,109,14,23.17,83
334,70,2023-10-26,105,6,14.98,25
101,32,2023-03-22,98,1,0.77,0
482,54,2023-03-01,98,6,17.59,1
155,100,2023-06-12,107,1,2.56,0
454,40,2023-04-20,91,6,12.37,9
368,8,2023-08-20,89,2,5.34,25
291,53,2023-04-23,114,10,26.14,30
337,99,2023-08-23,95,5,9.69,30
116,14,2023-12-15,106,4,10.9,17
463,3,2023-01-16,95,3,4.57,4
274,83,2023-12-18,113,5,14.15,65
375,16,2023-09-11,106,6,12.42,16
482,68,2023-07-02,93,6,4.83,15
471,22,2023-03-14,92,3,7.72,57
478,16,2023-02-10,120,11,16.52,40
189,94,2023-10-09,89,6,11.93,2
229,12,2023-10-13,103,3,7.03,31
144,41,2023-03-22,105,9,24.97,48
108,47,2023-12-03,105,4,11.07,23
144,95,2023-04-01,99,3,5.66,34
222,65,2023-08-24,84,5,6.18,4
133,35,2023-12-15,89,5,13.8,18
334,87,2023-09-13,106,6,12.73,7
25,15,2023-09-12,105,6,13.03,35
100,83,2023-03-25,74,3,8.01,10
446,83,2023-12-13,104,6,15.23,10
13,89,2023-09-28,119,9,5.14,35
211,44,2023-03-17,102,4,2.54,5
114,57,2023-08-25,112,8,8.24,8
232,17,2023-10-23,108,2,4.6,45
221,52,2023-12-16,102,4,8.49,24
166,53,2023-04-07,112,5,10.99,27
100,60,2023-01-02,91,3,8.24,5
58,36,2023-02-01,110,7,7.37,50
331,6,2023-11-19,89,2,3.64,17
359,46,2023-03-20,108,5,13.15,26
417,57,2023-10-02,80,4,3.73,22
33,4,2023-07-08,104,5,12.65,11
167,84,2023-09-23,92,2,5.16,28
338,6,2023-01-19,104,3,1.71,7
13,20,2023-09-05,114,6,13.37,25
439,88,2023-04-02,79,5,10.52,32
374,17,2023-02-03,101,5,8.98,37
159,24,2023-06-13,111,3,3.99,0
238,85,2023-04-10,94,6,11.78,1
62,55,2023-01-14,93,6,16.0,102
310,39,2023-04-27,114,7,7.71,2
496,74,2023-12-21,79,1,2.63,3
406,16,2023-04-22,107,6,15.25,68
391,51,2023-09-28,101,9,15.24,47
413,81,2023-12-22,110,8,6.23,26
45,64,2023-03-26,99,2,1.52,23
466,5,2023-04-12,94,6,9.22,53
63,26,2023-07-13,97,5,14.2,9
319,45,2023-06-29,96,6,14.59,10
364,20,2023-09-23,101,4,7.35,88
398,51,2023-04-01,91,3,7.44,10
465,93,2023-01-14,97,4,5.92,1
308,83,2023-04-06,86,3,5.43,0
295,93,2023-11-20,90,3,2.75,3
439,63,2023-05-07,108,6,13.56,30
177,17,2023-07-11,104,3,3.56,1
495,79,2023-06-30,111,9,13.76,26
424,85,2023-12-16,98,6,8.27,29
110,31,2023-03-17,90,5,13.61,56
87,20,2023-11-24,100,7,3.51,22
355,99,2023-08-15,104,9,18.92,46
117,90,2023-11-12,96,6,13.74,22
98,67,2023-11-05,97,6,13.69,32
312,23,2023-01-01,115,1,2.05,4
148,47,2023-08-31,81,5,11.31,55
354,89,2023-04-24,111,6,11.95,10
401,46,2023-04-26,90,3,7.55,2
67,30,2023-08-05,93,6,5.38,0
219,12,2023-09-17,96,4,9.54,0
180,5,2023-08-29,73,6,5.54,174
204,12,2023-01-26,110,7,12.58,29
283,59,2023-01-24,102,2,4.08,12
262,24,2023-07-19,88,5,10.8,52
311,64,2023-03-03,111,7,4.39,21
392,65,2023-03-23,120,2,3.91,4
425,26,2023-07-15,96,5,7.97,17
20,13,2023-01-08,106,4,10.83,11
252,16,2023-03-21,124,9,5.3,25
203,13,2023-07-01,106,6,5.6,65
331,71,2023-04-24,102,5,11.24,14
458,72,2023-12-14,113,6,6.17,21
287,81,2023-04-04,91,3,1.83,2
362,12,2023-09-10,98,3,8.76,8
342,81,2023-08-11,97,5,9.95,13
473,91,2023-05-15,97,9,24.25,5
274,34,2023-07-26,104,6,9.97,20
245,26,2023-06-16,102,6,3.67,40
227,97,2023-05-15,111,4,9.92,13
68,19,2023-04-18,106,10,28.4,16
497,28,2023-12-20,97,2,3.02,14
79,19,2023-03-24,100,5,13.05,14
471,92,2023-09-18,100,1,2.03,4
9,82,2023-02-24,100,7,9.05,27
387,78,2023-05-30,105,9,21.09,2
130,20,2023-06-27,109,12,9.73,46
287,86,2023-10-17,89,8,19.89,60
79,92,2023-12-07,96,4,2.4,20
351,81,2023-04-05,96,8,16.74,112
92,94,2023-07-01,102,1,2.75,0
208,8,2023-07-13,103,6,7.27,1
94,80,2023-06-22,107,5,12.17,30
109,48,2023-12-02,95,8,16.2,48
26,50,2023-05-05,92,7,7.78,8
427,82,2023-09-03,104,1,1.63,3
443,32,2023-02-04,93,3,3.93,18
438,83,2023-02-28,113,3,6.59,34
273,8,2023-05-20,100,11,23.0,90
204,88,2023-09-09,104,4,8.66,12
142,14,2023-05-01,97,7,18.98,21
4,63,2023-12-09,106,5,7.99,26
162,30,2023-10-14,99,4,2.48,49
487,40,2023-03-04,98,5,8.27,7
335,72,2023-06-15,84,4,10.46,2
77,2,2023-12-04,105,4,8.68,23
37,29,2023-07-17,106,5,5.55,19
90,52,2023-12-05,80,6,10.98,17
30,66,2023-05-27,93,3,7.72,63
340,52,2023-04-28,101,6,16.16,80
293,93,2023-08-31,104,6,3.19,31
337,47,2023-07-17,106,6,13.5,30
33,41,2023-05-22,86,5,11.6,10
405,61,2023-01-24,117,7,20.16,86
186,41,2023-05-09,104,9,26.64,4
292,10,2023-03-31,98,2,1.95,7
480,81,2023-12-04,127,10,27.47,97
35,48,2023-02-14,96,4,11.48,14
220,93,2023-05-18,83,4,11.54,16
37,10,2023-10-17,106,8,14.78,101
393,87,2023-06-25,98,5,4.28,7
169,55,2023-05-20,81,5,5.55,16
9,73,2023-12-10,99,3,5.5,6
47,74,2023-07-12,93,2,5.5,27
304,28,2023-10-30,105,6,12.02,14
165,58,2023-10-08,93,3,6.4,32
255,46,2023-04-05,97,1,1.51,1
31,62,2023-01-01,95,6,12.58,73
416,18,2023-01-10,106,7,6.67,28
130,22,2023-08-11,82,4,3.05,7
500,21,2023-12-08,95,4,6.94,29
8,10,2023-11-15,90,6,17.83,17
444,84,2023-09-12,96,2,1.2,4
50,18,2023-12-05,107,6,7.04,31
46,20,2023-06-07,99,3,3.15,2
38,26,2023-10-20,99,6,15.54,119
125,97,2023-08-09,101,8,17.98,127
464,80,2023-07-26,104,8,19.18,33
237,69,2023-10-18,99,6,8.5,20
332,59,2023-07-27,104,4,4.5,42
19,73,2023-09-25,95,7,8.04,4
243,28,2023-02-07,122,4,10.2,30
85,55,2023-09-09,111,5,11.17,12
458,62,2023-04-29,81,4,5.75,0
41,78,2023-04-05,108,4,9.14,12
68,57,2023-11-30,106,1,1.9,20
200,87,2023-01-15,93,3,3.84,1
236,44,2023-12-23,114,4,9.31,4
296,68,2023-10-01,92,9,10.07,244
319,61,2023-11-29,89,7,13.65,15
279,54,2023-06-30,100,6,12.25,2
122,82,2023-04-17,116,4,5.07,40
482,81,2023-12-17,97,9,19.16,50
293,90,2023-12-21,92,4,11.11,2
159,26,2023-03-01,93,4,3.48,37
309,12,2023-11-19,118,3,4.06,50
395,49,2023-06-18,87,3,8.99,5
159,25,2023-01-16,95,2,3.62,4
489,66,2023-12-11,101,10,23.83,72
372,75,2023-11-23,101,6,5.22,8
172,24,2023-04-30,106,4,9.72,56
64,19,2023-01-24,101,4,11.71,6
82,16,2023-10-28,107,5,13.99,33
36,46,2023-01-13,95,5,13.01,49
397,45,2023-09-06,111,5,10.17,27
414,49,2023-05-20,95,5,9.58,27
145,73,2023-11-24,103,8,8.81,54
234,37,2023-09-03,89,7,3.67,136
4,92,2023-01-26,69,5,11.36,2
1,18,2023-08-04,120,3,7.95,9
496,72,2023-08-26,93,6,12.35,68
203,40,2023-06-08,112,8,11.48,22
279,86,2023-08-11,95,5,3.96,54
255,52,2023-06-02,111,6,6.31,64
294,58,2023-10-31,96,10,26.53,48
231,40,2023-02-15,99,6,14.82,24
215,26,2023-07-17,105,6,17.32,62
456,45,2023-08-07,106,4,3.33,2
354,5,2023-05-12,113,6,16.98,8
440,43,2023-01-17,108,4,10.53,22
12,53,2023-05-06,84,6,4.0,16
181,41,2023-12-24,109,5,11.77,4
113,61,2023-04-12,103,7,5.45,13
20,76,2023-07-17,101,6,6.8,0
500,35,2023-10-17,109,10,15.83,37
219,79,2023-04-06,102,2,2.81,0
493,60,2023-08-14,95,3,5.59,3
41,15,2023-11-22,109,4,10.66,30
290,84,2023-07-03,123,6,18.0,50
71,73,2023-12-23,111,7,17.59,3
195,29,2023-06-14,106,2,2.49,3
106,7,2023-12-22,112,6,15.07,18
190,76,2023-08-27,113,7,7.73,1
369,2,2023-04-02,93,7,12.4,6
189,45,2023-02-26,101,6,15.69,17
83,68,2023-03-24,92,5,4.97,74
237,53,2023-12-12,122,3,6.23,5
106,55,2023-06-03,107,4,3.09,1
121,11,2023-06-10,103,5,9.05,7
315,38,2023-09-26,107,2,1.83,1
318,72,2023-10-19,98,7,19.39,9
391,43,2023-11-10,100,10,6.64,55
202,45,2023-05-25,95,3,2.7,4
212,85,2023-08-11,82,5,10.64,20
127,39,2023-06-19,112,9,24.18,7
386,34,2023-05-30,115,6,15.79,15
382,29,2023-06-07,107,7,15.05,2
364,33,2023-02-07,94,3,5.04,6
406,40,2023-11-10,83,3,4.97,31
63,51,2023-10-19,100,4,10.7,21
476,78,2023-10-29,84,6,14.0,70
126,97,2023-11-08,93,4,3.1,22
125,91,2023-05-13,115,6,11.03,153
142,75,2023-08-19,102,8,9.79,0
146,29,2023-10-22,98,7,14.06,5
452,35,2023-07-29,98,8,21.4,33
136,3,2023-09-27,100,4,8.25,0
389,87,2023-12-03,124,6,6.54,10
359,72,2023-03-29,99,1,1.48,4
75,29,2023-01-25,91,5,10.47,25
304,43,2023-09-14,96,3,1.8,3
216,17,2023-11-06,110,2,1.64,5
371,62,2023-04-22,95,2,5.69,24
295,86,2023-09-30,108,4,8.66,6
329,99,2023-09-25,101,5,7.67,10
299,35,2023-02-21,109,7,10.06,52
128,21,2023-02-23,97,5,13.47,31
496,2,2023-10-20,108,3,5.14,0
229,17,2023-02-01,98,4,2.02,9
354,23,2023-02-28,81,6,15.1,0
441,62,2023-01-23,86,6,9.72,23
246,42,2023-06-04,94,5,4.88,29
461,67,2023-06-28,100,2,1.68,1
99,37,2023-11-19,94,2,1.64,3
364,53,2023-07-09,101,8,12.24,4
173,61,2023-10-27,91,6,13.3,7
68,100,2023-03-06,111,8,9.5,5
20,32,2023-01-06,85,4,10.68,6
22,39,2023-05-23,104,4,4.67,22
291,56,2023-06-05,112,7,5.57,57
196,9,2023-03-17,119,5,9.03,78
371,79,2023-04-25,78,6,14.83,25
291,7,2023-01-15,117,4,5.07,0
73,95,2023-07-02,96,6,9.22,36
55,18,2023-02-28,94,2,2.02,1
105,94,2023-08-25,91,3,4.07,0
171,51,2023-07-02,115,5,7.24,36
271,91,2023-11-01,99,6,11.96,2
201,25,2023-06-19,99,3,7.79,2
299,44,2023-11-18,85,4,11.81,2
347,61,2023-01-02,99,6,8.88,31
285,56,2023-02-10,95,4,5.74,15
473,74,2023-11-09,97,5,13.79,6
112,9,2023-05-14,86,2,2.97,2
362,47,2023-10-10,113,5,12.35,3
153,25,2023-05-13,112,3,7.65,9
357,42,2023-07-23,103,8,21.86,21
199,29,2023-02-13,108,8,10.83,24
38,29,2023-10-05,114,10,14.09,8
282,48,2023-01-25,116,9,20.97,93
454,27,2023-06-01,105,3,8.76,2
456,24,2023-04-08,106,4,9.54,36
425,53,2023-03-22,103,6,15.93,69
478,86,,70,0,0.0,0
18,32,2023-04-10,101,4,4.09,10
159,59,2023-05-30,97,4,8.15,15
94,34,2023-07-28,91,2,3.41,12
107,84,2023-02-25,101,4,2.49,1
10,39,2023-04-29,93,5,11.97,45
340,58,2023-10-24,106,4,6.28,6
213,65,2023-12-21,104,5,3.07,70
346,85,2023-07-22,94,7,10.73,2
401,70,2023-01-15,122,4,7.34,20
17,71,2023-11-30,91,3,1.86,1
161,91,2023-12-29,88,3,8.53,12
460,19,,98,0,0.0,0
441,36,2023-07-15,99,6,8.06,82
386,75,2023-01-26,101,3,2.55,1
79,84,2023-02-15,98,2,5.78,13
332,85,2023-09-07,100,5,4.73,25
